-0.8191106644492072,-0.529816925216356,0.4110378298050845,-0.4522662901920871,-0.29496955743585196,0.7492443063695506,0.10054386532790671,-0.37822506208862605,0.38264883780583325,-0.679735830358192,-0.6433902766016149
-0.2179459236762935,-0.45261626649562703,0.6698875375560809,-0.872634436422463,0.9553008371278451,-0.16159302939106435,0.24879703633891648,0.7919032599843798,0.7647694050197278,-0.19527063654801546,-0.7553222619306033
0.8635120165946029,-0.1268100140975683,0.6479289901565588,0.09601398423750451,-0.20607035449169775,0.5976045416417972,-0.11901632038427601,0.5140399038092467,-0.9667524329344532,-0.25184353946566396,-0.7495956889138784
-0.3879553328717129,0.45278727039866573,-0.6638545224018781,-0.5479408221057165,-0.8020809317806792,-0.9283832330349349,0.15785837726738516,0.8854152905833614,0.863227705889271,-0.5977233180030435,-0.782547158145348
0.7480562630281444,-0.29181939550311276,-0.2912814650699731,-0.2948642010699978,-0.02739065916639727,0.4541107224159684,-0.3361649562962894,0.20319987154085317,-0.9294127749883816,0.7160632142423669,-0.678306857327706
-0.24523923871787923,-0.19531984925811785,0.4367999397093125,0.5366036828966196,0.9919932583943096,-0.9529573075349593,-0.9034430454561977,-0.1261680629166042,0.7944776518345016,0.6032087301383449,-0.8270844426250683
-0.6324593653144199,0.08628239910957536,0.7811770788603745,0.06307126368686089,-0.7419655453155272,-0.09989063786041097,0.09381337328349448,-0.9004753071127531,-0.41622018527501425,-0.9080420064298089,0.5044406234475756
-0.17868958475934593,0.8897243538867856,-0.4089335119800528,0.7561118069472956,0.603610431776378,0.07472854874086488,0.15501855667520337,0.37721753773781086,0.1933749990766258,-0.8165376924610004,-0.02586407455723938
-0.7542481914357202,-0.5149414985334215,0.14469817416257036,-0.24385456126533533,0.8653924085430096,0.6043292877968411,-0.5197223075130253,-0.5329256451601916,0.22030734230900384,0.993352334376713,-0.1060166855925655
-0.19834539664735762,-0.23809754148353846,0.4467784769902814,0.18288687049966956,0.7566223235313665,-0.6517984550095275,-0.05746341374370223,0.3194795114614617,-0.3917831757564332,0.4900851961965167,-0.9756756712531511
-0.746658831007198,0.9352001855564727,0.8499686666805693,0.848750943662798,0.9929026771620209,-0.18468782460788535,-0.3428692750088378,-0.6229659919457455,-0.8596679862198757,0.8978726792276195,0.2111578352969683
0.5269429671915284,-0.34481982822790247,0.27282585577024143,0.6942515441672599,-0.5797579213370843,0.7986053658623851,-0.7415928714709403,0.9977975332816711,0.5376755500408046,-0.3302548825798386,-0.7721160916193992
-0.010288306295423322,-0.7963391501441692,-0.6669709193067013,-0.06230274768864086,0.49585731334474725,0.09203693649222533,-0.6704690027881461,-0.9549537040221008,-0.18930324289735267,-0.9997286889571213,0.06485711375139602
